region,event,phase,source_file,match_id,match_label,game,map,map_mode,map_winner,map_score,team_1,team_2,match_winner,match_loser,ban_stage,ban_team,banned_hero,received_team,ban_note
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_1_match_3_2026_03_21,Week 1 Day 1 Match 3 - 2026-03-21,3,Esperanca,Push,Team Liquid,distance 142.41m : 23.9m,Team Liquid,Extinction,Team Liquid,Extinction,follow_up,Team Liquid,Hazard,Extinction,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_1_match_3_2026_03_21,Week 1 Day 1 Match 3 - 2026-03-21,4,Suravasa,Flashpoint,Extinction,score 2:3,Team Liquid,Extinction,Team Liquid,Extinction,initial,Extinction,Winston,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_1_match_3_2026_03_21,Week 1 Day 1 Match 3 - 2026-03-21,4,Suravasa,Flashpoint,Extinction,score 2:3,Team Liquid,Extinction,Team Liquid,Extinction,follow_up,Team Liquid,Sojourn,Extinction,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_1_match_3_2026_03_21,Week 1 Day 1 Match 3 - 2026-03-21,5,Blizzard World,Hybrid,Team Liquid,score 2:1,Team Liquid,Extinction,Team Liquid,Extinction,initial,Team Liquid,Lucio,Extinction,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_1_match_3_2026_03_21,Week 1 Day 1 Match 3 - 2026-03-21,5,Blizzard World,Hybrid,Team Liquid,score 2:1,Team Liquid,Extinction,Team Liquid,Extinction,follow_up,Extinction,Hanzo,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,1,Lijiang Tower,Control,Disguised,score 1:2,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,initial,Disguised,Kiriko,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,1,Lijiang Tower,Control,Disguised,score 1:2,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,follow_up,Spacestation Gaming,Vendetta,Disguised,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,2,Rialto,Escort,Spacestation Gaming,score 3:0,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,initial,Spacestation Gaming,Lucio,Disguised,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,2,Rialto,Escort,Spacestation Gaming,score 3:0,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,follow_up,Disguised,Tracer,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,3,Aatlis,Flashpoint,Disguised,score 1:3,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,initial,Disguised,D.Va,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,3,Aatlis,Flashpoint,Disguised,score 1:3,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,follow_up,Spacestation Gaming,Tracer,Disguised,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,4,Numbani,Hybrid,Spacestation Gaming,score 3:1,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,initial,Spacestation Gaming,Venture,Disguised,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,4,Numbani,Hybrid,Spacestation Gaming,score 3:1,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,follow_up,Disguised,Wuyang,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,5,Runasapi,Push,Spacestation Gaming,distance 89.69m : 62.11m,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,initial,Disguised,Pharah,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_1_2026_03_22,Week 1 Day 2 Match 1 - 2026-03-22,5,Runasapi,Push,Spacestation Gaming,distance 89.69m : 62.11m,Spacestation Gaming,Disguised,Spacestation Gaming,Disguised,follow_up,Spacestation Gaming,Ramattra,Disguised,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_2_2026_03_22,Week 1 Day 2 Match 2 - 2026-03-22,1,Lijiang Tower,Control,LuneX Gaming,score 2:1,LuneX Gaming,Extinction,LuneX Gaming,Extinction,initial,Extinction,Zarya,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_2_2026_03_22,Week 1 Day 2 Match 2 - 2026-03-22,1,Lijiang Tower,Control,LuneX Gaming,score 2:1,LuneX Gaming,Extinction,LuneX Gaming,Extinction,follow_up,LuneX Gaming,Tracer,Extinction,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_2_2026_03_22,Week 1 Day 2 Match 2 - 2026-03-22,2,Esperanca,Push,LuneX Gaming,distance 128.06m : 51.42m,LuneX Gaming,Extinction,LuneX Gaming,Extinction,initial,Extinction,Ramattra,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_2_2026_03_22,Week 1 Day 2 Match 2 - 2026-03-22,2,Esperanca,Push,LuneX Gaming,distance 128.06m : 51.42m,LuneX Gaming,Extinction,LuneX Gaming,Extinction,follow_up,LuneX Gaming,Sojourn,Extinction,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_2_2026_03_22,Week 1 Day 2 Match 2 - 2026-03-22,3,Suravasa,Flashpoint,LuneX Gaming,score 3:2,LuneX Gaming,Extinction,LuneX Gaming,Extinction,initial,Extinction,Orisa,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 1,OWCS_NA_2026_WEEK1_RESULTS.md,na_week_1_day_2_match_2_2026_03_22,Week 1 Day 2 Match 2 - 2026-03-22,3,Suravasa,Flashpoint,LuneX Gaming,score 3:2,LuneX Gaming,Extinction,LuneX Gaming,Extinction,follow_up,LuneX Gaming,Pharah,Extinction,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_1_2026_03_28,Week 2 Day 1 Match 1 - 2026-03-28,1,Lijiang Tower,Control,Dallas Fuel,score 1:2,Team Liquid,Dallas Fuel,Dallas Fuel,Team Liquid,initial,Dallas Fuel,Lucio,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_1_2026_03_28,Week 2 Day 1 Match 1 - 2026-03-28,1,Lijiang Tower,Control,Dallas Fuel,score 1:2,Team Liquid,Dallas Fuel,Dallas Fuel,Team Liquid,follow_up,Team Liquid,Emre,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_1_2026_03_28,Week 2 Day 1 Match 1 - 2026-03-28,2,Aatlis,Flashpoint,Dallas Fuel,score 0:3,Team Liquid,Dallas Fuel,Dallas Fuel,Team Liquid,initial,Team Liquid,Ramattra,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_1_2026_03_28,Week 2 Day 1 Match 1 - 2026-03-28,2,Aatlis,Flashpoint,Dallas Fuel,score 0:3,Team Liquid,Dallas Fuel,Dallas Fuel,Team Liquid,follow_up,Dallas Fuel,Kiriko,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_1_2026_03_28,Week 2 Day 1 Match 1 - 2026-03-28,3,Watchpoint: Gibraltar,Escort,Dallas Fuel,score 3:4,Team Liquid,Dallas Fuel,Dallas Fuel,Team Liquid,initial,Team Liquid,Winston,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_1_2026_03_28,Week 2 Day 1 Match 1 - 2026-03-28,3,Watchpoint: Gibraltar,Escort,Dallas Fuel,score 3:4,Team Liquid,Dallas Fuel,Dallas Fuel,Team Liquid,follow_up,Dallas Fuel,Hanzo,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_2_2026_03_28,Week 2 Day 1 Match 2 - 2026-03-28,1,Lijiang Tower,Control,Extinction,score 1:2,Disguised,Extinction,Extinction,Disguised,initial,Extinction,Zarya,Disguised,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_2_2026_03_28,Week 2 Day 1 Match 2 - 2026-03-28,1,Lijiang Tower,Control,Extinction,score 1:2,Disguised,Extinction,Extinction,Disguised,follow_up,Disguised,Echo,Extinction,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_2_2026_03_28,Week 2 Day 1 Match 2 - 2026-03-28,2,Rialto,Escort,Extinction,score 1:2,Disguised,Extinction,Extinction,Disguised,initial,Disguised,Sojourn,Extinction,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_2_2026_03_28,Week 2 Day 1 Match 2 - 2026-03-28,2,Rialto,Escort,Extinction,score 1:2,Disguised,Extinction,Extinction,Disguised,follow_up,Extinction,Kiriko,Disguised,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_2_2026_03_28,Week 2 Day 1 Match 2 - 2026-03-28,3,Aatlis,Flashpoint,Extinction,score 1:3,Disguised,Extinction,Extinction,Disguised,initial,Disguised,Zarya,Extinction,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_1_match_2_2026_03_28,Week 2 Day 1 Match 2 - 2026-03-28,3,Aatlis,Flashpoint,Extinction,score 1:3,Disguised,Extinction,Extinction,Disguised,follow_up,Extinction,Lucio,Disguised,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,1,Oasis,Control,Dallas Fuel,score 2:0,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,initial,Dallas Fuel,D.Va,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,1,Oasis,Control,Dallas Fuel,score 2:0,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,follow_up,LuneX Gaming,Lucio,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,2,Runasapi,Push,LuneX Gaming,distance 94.1m : 94.83m,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,initial,LuneX Gaming,Wuyang,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,2,Runasapi,Push,LuneX Gaming,distance 94.1m : 94.83m,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,follow_up,Dallas Fuel,Tracer,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,3,Watchpoint: Gibraltar,Escort,Dallas Fuel,score 2:1,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,initial,Dallas Fuel,D.Va,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,3,Watchpoint: Gibraltar,Escort,Dallas Fuel,score 2:1,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,follow_up,LuneX Gaming,Ana,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,4,Aatlis,Flashpoint,LuneX Gaming,score 1:3,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,initial,LuneX Gaming,Baptiste,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,4,Aatlis,Flashpoint,LuneX Gaming,score 1:3,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,follow_up,Dallas Fuel,Zarya,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,5,Blizzard World,Hybrid,Dallas Fuel,score 2:1,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,initial,Dallas Fuel,Kiriko,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_1_2026_03_29,Week 2 Day 2 Match 1 - 2026-03-29,5,Blizzard World,Hybrid,Dallas Fuel,score 2:1,Dallas Fuel,LuneX Gaming,Dallas Fuel,LuneX Gaming,follow_up,LuneX Gaming,Winston,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_2_2026_03_29,Week 2 Day 2 Match 2 - 2026-03-29,1,Lijiang Tower,Control,Spacestation Gaming,score 2:0,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,initial,Extinction,Zarya,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_2_2026_03_29,Week 2 Day 2 Match 2 - 2026-03-29,1,Lijiang Tower,Control,Spacestation Gaming,score 2:0,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,follow_up,Spacestation Gaming,Tracer,Extinction,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_2_2026_03_29,Week 2 Day 2 Match 2 - 2026-03-29,2,Esperanca,Push,Spacestation Gaming,distance 142.41m : 0m,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,initial,Extinction,Lucio,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_2_2026_03_29,Week 2 Day 2 Match 2 - 2026-03-29,2,Esperanca,Push,Spacestation Gaming,distance 142.41m : 0m,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,follow_up,Spacestation Gaming,Sojourn,Extinction,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_2_2026_03_29,Week 2 Day 2 Match 2 - 2026-03-29,3,Suravasa,Flashpoint,Spacestation Gaming,score 3:0,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,initial,Extinction,Vendetta,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_2_2026_03_29,Week 2 Day 2 Match 2 - 2026-03-29,3,Suravasa,Flashpoint,Spacestation Gaming,score 3:0,Spacestation Gaming,Extinction,Spacestation Gaming,Extinction,follow_up,Spacestation Gaming,Junker Queen,Extinction,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,1,Lijiang Tower,Control,Disguised,score 2:1,Disguised,Team Liquid,Disguised,Team Liquid,initial,Team Liquid,Lucio,Disguised,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,1,Lijiang Tower,Control,Disguised,score 2:1,Disguised,Team Liquid,Disguised,Team Liquid,follow_up,Disguised,Pharah,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,2,Blizzard World,Hybrid,draw,score 3:3,Disguised,Team Liquid,Disguised,Team Liquid,initial,Team Liquid,Tracer,Disguised,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,2,Blizzard World,Hybrid,draw,score 3:3,Disguised,Team Liquid,Disguised,Team Liquid,follow_up,Disguised,Domina,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,3,Havana,Escort,Disguised,score 2:0,Disguised,Team Liquid,Disguised,Team Liquid,initial,Team Liquid,D.Va,Disguised,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,3,Havana,Escort,Disguised,score 2:0,Disguised,Team Liquid,Disguised,Team Liquid,follow_up,Disguised,Wuyang,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,4,Esperanca,Push,Disguised,distance 140.95m : 111.85m,Disguised,Team Liquid,Disguised,Team Liquid,initial,Team Liquid,Hazard,Disguised,
NA,OWCS NA 2026 Stage 1,Week 2,OWCS_NA_2026_WEEK2_RESULTS.md,na_week_2_day_2_match_3_2026_03_29,Week 2 Day 2 Match 3 - 2026-03-29,4,Esperanca,Push,Disguised,distance 140.95m : 111.85m,Disguised,Team Liquid,Disguised,Team Liquid,follow_up,Disguised,Tracer,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,1,Lijiang Tower,Control,Spacestation Gaming,score 2:0,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,initial,Dallas Fuel,Lucio,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,1,Lijiang Tower,Control,Spacestation Gaming,score 2:0,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,follow_up,Spacestation Gaming,Sojourn,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,2,Suravasa,Flashpoint,Spacestation Gaming,score 3:2,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,initial,Dallas Fuel,D.Va,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,2,Suravasa,Flashpoint,Spacestation Gaming,score 3:2,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,follow_up,Spacestation Gaming,Pharah,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,3,Blizzard World,Hybrid,Dallas Fuel,score 1:2,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,initial,Dallas Fuel,Kiriko,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,3,Blizzard World,Hybrid,Dallas Fuel,score 1:2,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,follow_up,Spacestation Gaming,Winston,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,4,Rialto,Escort,Dallas Fuel,score 0:1,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,initial,Spacestation Gaming,Widowmaker,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,4,Rialto,Escort,Dallas Fuel,score 0:1,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,follow_up,Dallas Fuel,Hazard,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,5,Runasapi,Push,Dallas Fuel,distance 79.36m : 107.91m,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,initial,Spacestation Gaming,Ramattra,Dallas Fuel,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_1_2026_04_04,Week 3 Day 1 Match 1 - 2026-04-04,5,Runasapi,Push,Dallas Fuel,distance 79.36m : 107.91m,Spacestation Gaming,Dallas Fuel,Dallas Fuel,Spacestation Gaming,follow_up,Dallas Fuel,Cassidy,Spacestation Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,1,Oasis,Control,Team Liquid,score 2:0,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,initial,Team Liquid,Juno,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,1,Oasis,Control,Team Liquid,score 2:0,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,follow_up,LuneX Gaming,Orisa,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,2,Runasapi,Push,Team Liquid,distance 116.93m : 116.92m,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,initial,LuneX Gaming,Brigitte,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,2,Runasapi,Push,Team Liquid,distance 116.93m : 116.92m,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,follow_up,Team Liquid,Tracer,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,3,Suravasa,Flashpoint,LuneX Gaming,score 1:3,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,initial,LuneX Gaming,Wuyang,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,3,Suravasa,Flashpoint,LuneX Gaming,score 1:3,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,follow_up,Team Liquid,Zarya,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,4,Watchpoint: Gibraltar,Escort,Team Liquid,score 5:4,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,initial,Team Liquid,D.Va,LuneX Gaming,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_1_match_2_2026_04_04,Week 3 Day 1 Match 2 - 2026-04-04,4,Watchpoint: Gibraltar,Escort,Team Liquid,score 5:4,Team Liquid,LuneX Gaming,Team Liquid,LuneX Gaming,follow_up,LuneX Gaming,Illari,Team Liquid,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_2_match_1_2026_04_05,Week 3 Day 2 Match 1 - 2026-04-05,1,Lijiang Tower,Control,LuneX Gaming,score 1:2,Disguised,LuneX Gaming,LuneX Gaming,Disguised,initial,LuneX Gaming,Vendetta,Disguised,
NA,OWCS NA 2026 Stage 1,Week 3,OWCS_NA_2026_WEEK3_RESULTS.md,na_week_3_day_2_match_1_2026_04_05,Week 3 Day 2 Match 1 - 2026-04-05,1,Lijiang Tower,Control,LuneX Gaming,score 1:2,Disguised,LuneX Gaming,LuneX Gaming,Disguised,follow_up,Disguised,Kiriko,LuneX Gaming,
